PERSON_ID,DISPLAY_LAST_COMMA_FIRST,PLAYER_NAME,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,IS_NBA_ASSIGNED,NBA_ASSIGNED_TEAM_ID,GAMES_PLAYED_FLAG,POSITION,HEIGHT,WEIGHT,SEASON_EXP,BIRTHDATE,COUNTRY,SCHOOL
203855,"Talbot, Stephanie",Stephanie Talbot,1,2017,2025,stephanie_talbot,stephanie_talbot,1611661328,Seattle,Storm,SEA,storm,storm,0,0,Y,Forward,6-2,192,6,1994-06-15T00:00:00,Australia,Adelaide
100940,"Taurasi, Diana",Diana Taurasi,1,2004,2024,diana_taurasi,diana_taurasi,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Guard,6-0,163,21,1982-06-11T00:00:00,USA,Connecticut
203826,"Thomas, Alyssa",Alyssa Thomas,1,2014,2025,alyssa_thomas,alyssa_thomas,1611661323,Connecticut,Sun,CON,sun,sun,0,0,Y,Forward,6-2,203,11,1992-04-12T00:00:00,USA,Maryland
202662,"Thomas, Jasmine",Jasmine Thomas,1,2011,2023,jasmine_thomas,jasmine_thomas,1611661323,Connecticut,Sun,CON,sun,sun,0,0,Y,Guard,5-9,143,14,1989-09-30T00:00:00,USA,Duke
203866,"Thornton, Kayla",Kayla Thornton,1,2015,2025,kayla_thornton,kayla_thornton,1611661321,Dallas,Wings,DAL,wings,wings,0,0,Y,Forward,6-1,190,9,1992-10-20T00:00:00,USA,Texas-El Paso
201911,"Toliver, Kristi",Kristi Toliver,1,2009,2023,kristi_toliver,kristi_toliver,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Guard,5-7,130,15,1987-01-27T00:00:00,USA,Maryland
1629488,"Turner, Brianna",Brianna Turner,1,2019,2025,brianna_turner,brianna_turner,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Forward-Center,6-3,175,6,1996-07-05T00:00:00,USA,Notre Dame
202664,"Vandersloot, Courtney",Courtney Vandersloot,1,2011,2025,courtney_vandersloot,courtney_vandersloot,1611661329,Chicago,Sky,CHI,sky,sky,0,0,Y,Guard,5-8,137,14,1989-02-08T00:00:00,USA,Gonzaga
201913,"Vaughn, Kia",Kia Vaughn,1,2009,2022,kia_vaughn,kia_vaughn,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Center,6-4,205,13,1987-01-24T00:00:00,USA,Rutgers
1628927,"Vivians, Victoria",Victoria Vivians,1,2018,2024,victoria_vivians,victoria_vivians,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Guard-Forward,6-1,197,7,1994-11-17T00:00:00,USA,Mississippi State
1630444,"Walker, Jasmine",Jasmine Walker,1,2021,2022,jasmine_walker,jasmine_walker,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Forward,6-3,182,3,1998-02-03T00:00:00,USA,Alabama
1630136,"Walker, Megan",Megan Walker,1,2020,2022,megan_walker,megan_walker,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Forward,6-1,175,3,1998-11-23T00:00:00,USA,Connecticut
1628278,"Walker-Kimbrough, Shatori",Shatori Walker-Kimbrough,1,2017,2025,shatori_walker-kimbrough,shatori_walker-kimbrough,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,5-9,140,8,1995-05-18T00:00:00,USA,Maryland
204365,"Wheeler, Erica",Erica Wheeler,1,2015,2025,erica_wheeler,erica_wheeler,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Guard,5-7,143,9,1991-05-02T00:00:00,USA,Rutgers
1628244,"Whitcomb, Sami",Sami Whitcomb,1,2017,2025,sami_whitcomb,sami_whitcomb,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Guard,5-10,149,8,1988-07-20T00:00:00,Australia,Washington
1628282,"Wiese, Sydney",Sydney Wiese,1,2017,2021,sydney_wiese,sydney_wiese,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,6-0,165,6,1995-06-16T00:00:00,USA,Oregon State
1627675,"Williams, Courtney",Courtney Williams,1,2016,2025,courtney_williams,courtney_williams,1611661330,Atlanta,Dream,ATL,dream,dream,0,0,Y,Guard,5-8,148,9,1994-05-11T00:00:00,USA,South Florida
204322,"Williams, Elizabeth",Elizabeth Williams,1,2015,2025,elizabeth_williams,elizabeth_williams,1611661330,Atlanta,Dream,ATL,dream,dream,0,0,Y,Center-Forward,6-3,200,10,1993-06-23T00:00:00,USA,Duke
203029,"Williams, Riquna",Riquna Williams,1,2012,2023,riquna_williams,riquna_williams,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Guard,5-7,165,11,1990-05-28T00:00:00,USA,Miami
1630139,"Willoughby, Jocelyn",Jocelyn Willoughby,1,2020,2023,jocelyn_willoughby,jocelyn_willoughby,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Forward-Guard,6-0,180,4,1998-03-25T00:00:00,USA,Virginia
1628932,"Wilson, A'ja",A'ja Wilson,1,2018,2025,a'ja_wilson,aja_wilson,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Center,6-4,195,7,1996-08-08T00:00:00,USA,South Carolina
1630458,"Wilson, Aaliyah",Aaliyah Wilson,1,2021,2021,aaliyah_wilson,aaliyah_wilson,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Guard,5-10,172,2,1998-08-28T00:00:00,USA,Texas A&M
1629498,"Young, Jackie",Jackie Young,1,2019,2025,jackie_young,jackie_young,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Guard,6-0,165,6,1997-09-16T00:00:00,USA,Notre Dame
204320,"Zahui B, Amanda",Amanda Zahui B,1,2015,2023,amanda_zahui b,amanda_zahui_b,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Center,6-4,184,9,1993-09-08T00:00:00,Sweden,Minnesota
201919,"Zellous, Shavonte",Shavonte Zellous,1,2009,2021,shavonte_zellous,shavonte_zellous,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,5-10,188,12,1986-08-28T00:00:00,USA,Pittsburgh
